pair_id,attempt_id,task_id,backend,phase,event,status,failure_class,monotonic_ns,elapsed_ms,command,artifact_dir
"pair-00-stdin_utf8","attempt-00-stdin_utf8-shell","stdin_utf8","shell","codex","start","unknown","unknown","1507931380","unknown","printf '第一行\n\n最后一行\n' | python3 -c 'import sys; print(sys.stdin.read(), end="""")'","attempts/pair-00-stdin_utf8/shell"
"pair-00-stdin_utf8","attempt-00-stdin_utf8-shell","stdin_utf8","shell","codex","exit","unknown","missing_command_event","2059598255","551","unknown","attempts/pair-00-stdin_utf8/shell"
"pair-00-stdin_utf8","attempt-00-stdin_utf8-shell","stdin_utf8","shell","codex","reap","unknown","missing_command_event","2059609689","unknown","unknown","attempts/pair-00-stdin_utf8/shell"
"pair-00-stdin_utf8","attempt-00-stdin_utf8-shell","stdin_utf8","shell","io","drain","unknown","missing_command_event","2059613228","unknown","unknown","attempts/pair-00-stdin_utf8/shell"
"pair-00-cwd_environment","attempt-00-cwd_environment-shell","cwd_environment","shell","codex","start","unknown","unknown","2059697814","unknown","printf '%s|%s\n' ""$PWD"" ""$MBTX_EVAL_MARKER""","attempts/pair-00-cwd_environment/shell"
"pair-00-cwd_environment","attempt-00-cwd_environment-shell","cwd_environment","shell","codex","exit","unknown","missing_command_event","2511621174","451","unknown","attempts/pair-00-cwd_environment/shell"
"pair-00-cwd_environment","attempt-00-cwd_environment-shell","cwd_environment","shell","codex","reap","unknown","missing_command_event","2511632082","unknown","unknown","attempts/pair-00-cwd_environment/shell"
"pair-00-cwd_environment","attempt-00-cwd_environment-shell","cwd_environment","shell","io","drain","unknown","missing_command_event","2511635404","unknown","unknown","attempts/pair-00-cwd_environment/shell"
"pair-00-cwd_environment","attempt-00-cwd_environment-transparent","cwd_environment","transparent","codex","start","unknown","unknown","2511716981","unknown","printf '%s|%s\n' ""$PWD"" ""$MBTX_EVAL_MARKER""","attempts/pair-00-cwd_environment/transparent"
"pair-00-cwd_environment","attempt-00-cwd_environment-transparent","cwd_environment","transparent","codex","exit","unknown","missing_command_event","2963680129","451","unknown","attempts/pair-00-cwd_environment/transparent"
"pair-00-cwd_environment","attempt-00-cwd_environment-transparent","cwd_environment","transparent","codex","reap","unknown","missing_command_event","2963691911","unknown","unknown","attempts/pair-00-cwd_environment/transparent"
"pair-00-cwd_environment","attempt-00-cwd_environment-transparent","cwd_environment","transparent","io","drain","unknown","missing_command_event","2963696801","unknown","unknown","attempts/pair-00-cwd_environment/transparent"
"pair-00-large_output","attempt-00-large_output-transparent","large_output","transparent","codex","start","unknown","unknown","2963778203","unknown","python3 -c 'import sys; sys.stdout.write(""x""*65536); sys.stderr.write(""e""*4096)'","attempts/pair-00-large_output/transparent"
"pair-00-large_output","attempt-00-large_output-transparent","large_output","transparent","codex","exit","unknown","missing_command_event","3415665566","451","unknown","attempts/pair-00-large_output/transparent"
"pair-00-large_output","attempt-00-large_output-transparent","large_output","transparent","codex","reap","unknown","missing_command_event","3415676014","unknown","unknown","attempts/pair-00-large_output/transparent"
"pair-00-large_output","attempt-00-large_output-transparent","large_output","transparent","io","drain","unknown","missing_command_event","3415679425","unknown","unknown","attempts/pair-00-large_output/transparent"
"pair-00-large_output","attempt-00-large_output-shell","large_output","shell","codex","start","unknown","unknown","3415757482","unknown","python3 -c 'import sys; sys.stdout.write(""x""*65536); sys.stderr.write(""e""*4096)'","attempts/pair-00-large_output/shell"
"pair-00-large_output","attempt-00-large_output-shell","large_output","shell","codex","exit","unknown","missing_command_event","3842843249","427","unknown","attempts/pair-00-large_output/shell"
"pair-00-large_output","attempt-00-large_output-shell","large_output","shell","codex","reap","unknown","missing_command_event","3842854280","unknown","unknown","attempts/pair-00-large_output/shell"
"pair-00-large_output","attempt-00-large_output-shell","large_output","shell","io","drain","unknown","missing_command_event","3842859085","unknown","unknown","attempts/pair-00-large_output/shell"
"pair-00-nonzero_exit","attempt-00-nonzero_exit-shell","nonzero_exit","shell","codex","start","unknown","unknown","3842953948","unknown","python3 -c 'import sys; print(""expected failure"", file=sys.stderr); sys.exit(7)'","attempts/pair-00-nonzero_exit/shell"
"pair-00-nonzero_exit","attempt-00-nonzero_exit-shell","nonzero_exit","shell","codex","exit","unknown","missing_command_event","4269927731","426","unknown","attempts/pair-00-nonzero_exit/shell"
"pair-00-nonzero_exit","attempt-00-nonzero_exit-shell","nonzero_exit","shell","codex","reap","unknown","missing_command_event","4269938802","unknown","unknown","attempts/pair-00-nonzero_exit/shell"
"pair-00-nonzero_exit","attempt-00-nonzero_exit-shell","nonzero_exit","shell","io","drain","unknown","missing_command_event","4269942168","unknown","unknown","attempts/pair-00-nonzero_exit/shell"
"pair-00-nonzero_exit","attempt-00-nonzero_exit-transparent","nonzero_exit","transparent","codex","start","unknown","unknown","4270016029","unknown","python3 -c 'import sys; print(""expected failure"", file=sys.stderr); sys.exit(7)'","attempts/pair-00-nonzero_exit/transparent"
"pair-00-nonzero_exit","attempt-00-nonzero_exit-transparent","nonzero_exit","transparent","codex","exit","unknown","missing_command_event","4696737076","426","unknown","attempts/pair-00-nonzero_exit/transparent"
"pair-00-nonzero_exit","attempt-00-nonzero_exit-transparent","nonzero_exit","transparent","codex","reap","unknown","missing_command_event","4696752569","unknown","unknown","attempts/pair-00-nonzero_exit/transparent"
"pair-00-nonzero_exit","attempt-00-nonzero_exit-transparent","nonzero_exit","transparent","io","drain","unknown","missing_command_event","4696757619","unknown","unknown","attempts/pair-00-nonzero_exit/transparent"
"pair-00-background_cleanup","attempt-00-background_cleanup-transparent","background_cleanup","transparent","codex","start","unknown","unknown","4696840210","unknown","python3 -c 'import subprocess; p=subprocess.Popen([""sh"",""-c"",""sleep 0.1""]); print(""child-started"", flush=True); p.wait(); print(""child-clean"")'","attempts/pair-00-background_cleanup/transparent"
"pair-00-background_cleanup","attempt-00-background_cleanup-transparent","background_cleanup","transparent","codex","exit","unknown","missing_command_event","5248365816","551","unknown","attempts/pair-00-background_cleanup/transparent"
"pair-00-background_cleanup","attempt-00-background_cleanup-transparent","background_cleanup","transparent","codex","reap","unknown","missing_command_event","5248377229","unknown","unknown","attempts/pair-00-background_cleanup/transparent"
"pair-00-background_cleanup","attempt-00-background_cleanup-transparent","background_cleanup","transparent","io","drain","unknown","missing_command_event","5248380909","unknown","unknown","attempts/pair-00-background_cleanup/transparent"
"pair-00-background_cleanup","attempt-00-background_cleanup-shell","background_cleanup","shell","codex","start","unknown","unknown","5248484395","unknown","python3 -c 'import subprocess; p=subprocess.Popen([""sh"",""-c"",""sleep 0.1""]); print(""child-started"", flush=True); p.wait(); print(""child-clean"")'","attempts/pair-00-background_cleanup/shell"
"pair-00-background_cleanup","attempt-00-background_cleanup-shell","background_cleanup","shell","codex","exit","unknown","missing_command_event","5700588213","452","unknown","attempts/pair-00-background_cleanup/shell"
"pair-00-background_cleanup","attempt-00-background_cleanup-shell","background_cleanup","shell","codex","reap","unknown","missing_command_event","5700601783","unknown","unknown","attempts/pair-00-background_cleanup/shell"
"pair-00-background_cleanup","attempt-00-background_cleanup-shell","background_cleanup","shell","io","drain","unknown","missing_command_event","5700605193","unknown","unknown","attempts/pair-00-background_cleanup/shell"
"pair-00-signal_exit","attempt-00-signal_exit-shell","signal_exit","shell","codex","start","unknown","unknown","5700698739","unknown","python3 -c 'import os,signal; print(""term-start"", flush=True); os.kill(os.getpid(), signal.SIGTERM)'","attempts/pair-00-signal_exit/shell"
"pair-00-signal_exit","attempt-00-signal_exit-shell","signal_exit","shell","codex","exit","unknown","missing_command_event","6127722332","426","unknown","attempts/pair-00-signal_exit/shell"
"pair-00-signal_exit","attempt-00-signal_exit-shell","signal_exit","shell","codex","reap","unknown","missing_command_event","6127735679","unknown","unknown","attempts/pair-00-signal_exit/shell"
"pair-00-signal_exit","attempt-00-signal_exit-shell","signal_exit","shell","io","drain","unknown","missing_command_event","6127739198","unknown","unknown","attempts/pair-00-signal_exit/shell"
"pair-00-signal_exit","attempt-00-signal_exit-transparent","signal_exit","transparent","codex","start","unknown","unknown","6127824522","unknown","python3 -c 'import os,signal; print(""term-start"", flush=True); os.kill(os.getpid(), signal.SIGTERM)'","attempts/pair-00-signal_exit/transparent"
"pair-00-signal_exit","attempt-00-signal_exit-transparent","signal_exit","transparent","codex","exit","unknown","missing_command_event","6680333164","552","unknown","attempts/pair-00-signal_exit/transparent"
"pair-00-signal_exit","attempt-00-signal_exit-transparent","signal_exit","transparent","codex","reap","unknown","missing_command_event","6680352789","unknown","unknown","attempts/pair-00-signal_exit/transparent"
"pair-00-signal_exit","attempt-00-signal_exit-transparent","signal_exit","transparent","io","drain","unknown","missing_command_event","6680356368","unknown","unknown","attempts/pair-00-signal_exit/transparent"
"pair-00-repeated_recovery","attempt-00-repeated_recovery-transparent","repeated_recovery","transparent","codex","start","unknown","unknown","6680460225","unknown","python3 -c 'print(""recovery-ok"")'","attempts/pair-00-repeated_recovery/transparent"
"pair-00-repeated_recovery","attempt-00-repeated_recovery-transparent","repeated_recovery","transparent","codex","exit","unknown","missing_command_event","7132891356","452","unknown","attempts/pair-00-repeated_recovery/transparent"
"pair-00-repeated_recovery","attempt-00-repeated_recovery-transparent","repeated_recovery","transparent","codex","reap","unknown","missing_command_event","7132905027","unknown","unknown","attempts/pair-00-repeated_recovery/transparent"
"pair-00-repeated_recovery","attempt-00-repeated_recovery-transparent","repeated_recovery","transparent","io","drain","unknown","missing_command_event","7132908527","unknown","unknown","attempts/pair-00-repeated_recovery/transparent"
"pair-00-repeated_recovery","attempt-00-repeated_recovery-shell","repeated_recovery","shell","codex","start","unknown","unknown","7132991981","unknown","python3 -c 'print(""recovery-ok"")'","attempts/pair-00-repeated_recovery/shell"
"pair-00-repeated_recovery","attempt-00-repeated_recovery-shell","repeated_recovery","shell","codex","exit","unknown","missing_command_event","7559717417","426","unknown","attempts/pair-00-repeated_recovery/shell"
"pair-00-repeated_recovery","attempt-00-repeated_recovery-shell","repeated_recovery","shell","codex","reap","unknown","missing_command_event","7559731677","unknown","unknown","attempts/pair-00-repeated_recovery/shell"
"pair-00-repeated_recovery","attempt-00-repeated_recovery-shell","repeated_recovery","shell","io","drain","unknown","missing_command_event","7559736888","unknown","unknown","attempts/pair-00-repeated_recovery/shell"
"pair-01-literal_argv","attempt-01-literal_argv-transparent","literal_argv","transparent","codex","start","unknown","unknown","7559825893","unknown","python3 -c 'import sys; print(repr(sys.argv[1:]))' 'alpha beta' 'quote""double' 'dollar$' '$(touch SHOULD_NOT_EXIST)'","attempts/pair-01-literal_argv/transparent"
"pair-01-literal_argv","attempt-01-literal_argv-transparent","literal_argv","transparent","codex","exit","unknown","missing_command_event","7986169381","426","unknown","attempts/pair-01-literal_argv/transparent"
"pair-01-literal_argv","attempt-01-literal_argv-transparent","literal_argv","transparent","codex","reap","unknown","missing_command_event","7986182485","unknown","unknown","attempts/pair-01-literal_argv/transparent"
"pair-01-literal_argv","attempt-01-literal_argv-transparent","literal_argv","transparent","io","drain","unknown","missing_command_event","7986185954","unknown","unknown","attempts/pair-01-literal_argv/transparent"
"pair-01-literal_argv","attempt-01-literal_argv-shell","literal_argv","shell","codex","start","unknown","unknown","7986265988","unknown","python3 -c 'import sys; print(repr(sys.argv[1:]))' 'alpha beta' 'quote""double' 'dollar$' '$(touch SHOULD_NOT_EXIST)'","attempts/pair-01-literal_argv/shell"
"pair-01-literal_argv","attempt-01-literal_argv-shell","literal_argv","shell","codex","exit","unknown","missing_command_event","8437599222","451","unknown","attempts/pair-01-literal_argv/shell"
"pair-01-literal_argv","attempt-01-literal_argv-shell","literal_argv","shell","codex","reap","unknown","missing_command_event","8437612117","unknown","unknown","attempts/pair-01-literal_argv/shell"
"pair-01-literal_argv","attempt-01-literal_argv-shell","literal_argv","shell","io","drain","unknown","missing_command_event","8437615593","unknown","unknown","attempts/pair-01-literal_argv/shell"
"pair-01-stdin_utf8","attempt-01-stdin_utf8-shell","stdin_utf8","shell","codex","start","unknown","unknown","8437699742","unknown","printf '第一行\n\n最后一行\n' | python3 -c 'import sys; print(sys.stdin.read(), end="""")'","attempts/pair-01-stdin_utf8/shell"
"pair-01-stdin_utf8","attempt-01-stdin_utf8-shell","stdin_utf8","shell","codex","exit","unknown","missing_command_event","8914261814","476","unknown","attempts/pair-01-stdin_utf8/shell"
"pair-01-stdin_utf8","attempt-01-stdin_utf8-shell","stdin_utf8","shell","codex","reap","unknown","missing_command_event","8914276201","unknown","unknown","attempts/pair-01-stdin_utf8/shell"
"pair-01-stdin_utf8","attempt-01-stdin_utf8-shell","stdin_utf8","shell","io","drain","unknown","missing_command_event","8914280021","unknown","unknown","attempts/pair-01-stdin_utf8/shell"
"pair-01-stdin_utf8","attempt-01-stdin_utf8-transparent","stdin_utf8","transparent","codex","start","unknown","unknown","8914363678","unknown","printf '第一行\n\n最后一行\n' | python3 -c 'import sys; print(sys.stdin.read(), end="""")'","attempts/pair-01-stdin_utf8/transparent"
"pair-01-stdin_utf8","attempt-01-stdin_utf8-transparent","stdin_utf8","transparent","codex","exit","unknown","missing_command_event","9340825909","426","unknown","attempts/pair-01-stdin_utf8/transparent"
"pair-01-stdin_utf8","attempt-01-stdin_utf8-transparent","stdin_utf8","transparent","codex","reap","unknown","missing_command_event","9340838160","unknown","unknown","attempts/pair-01-stdin_utf8/transparent"
"pair-01-stdin_utf8","attempt-01-stdin_utf8-transparent","stdin_utf8","transparent","io","drain","unknown","missing_command_event","9340841537","unknown","unknown","attempts/pair-01-stdin_utf8/transparent"
"pair-01-cwd_environment","attempt-01-cwd_environment-transparent","cwd_environment","transparent","codex","start","unknown","unknown","9340928829","unknown","printf '%s|%s\n' ""$PWD"" ""$MBTX_EVAL_MARKER""","attempts/pair-01-cwd_environment/transparent"
"pair-01-cwd_environment","attempt-01-cwd_environment-transparent","cwd_environment","transparent","codex","exit","unknown","missing_command_event","9842525538","501","unknown","attempts/pair-01-cwd_environment/transparent"
"pair-01-cwd_environment","attempt-01-cwd_environment-transparent","cwd_environment","transparent","codex","reap","unknown","missing_command_event","9842538364","unknown","unknown","attempts/pair-01-cwd_environment/transparent"
"pair-01-cwd_environment","attempt-01-cwd_environment-transparent","cwd_environment","transparent","io","drain","unknown","missing_command_event","9842541751","unknown","unknown","attempts/pair-01-cwd_environment/transparent"
"pair-01-cwd_environment","attempt-01-cwd_environment-shell","cwd_environment","shell","codex","start","unknown","unknown","9842619531","unknown","printf '%s|%s\n' ""$PWD"" ""$MBTX_EVAL_MARKER""","attempts/pair-01-cwd_environment/shell"
"pair-01-cwd_environment","attempt-01-cwd_environment-shell","cwd_environment","shell","codex","exit","unknown","missing_command_event","10269078539","426","unknown","attempts/pair-01-cwd_environment/shell"
"pair-01-cwd_environment","attempt-01-cwd_environment-shell","cwd_environment","shell","codex","reap","unknown","missing_command_event","10269092464","unknown","unknown","attempts/pair-01-cwd_environment/shell"
"pair-01-cwd_environment","attempt-01-cwd_environment-shell","cwd_environment","shell","io","drain","unknown","missing_command_event","10269096065","unknown","unknown","attempts/pair-01-cwd_environment/shell"
"pair-01-large_output","attempt-01-large_output-shell","large_output","shell","codex","start","unknown","unknown","10269349456","unknown","python3 -c 'import sys; sys.stdout.write(""x""*65536); sys.stderr.write(""e""*4096)'","attempts/pair-01-large_output/shell"
"pair-01-large_output","attempt-01-large_output-shell","large_output","shell","codex","exit","unknown","missing_command_event","10696598518","427","unknown","attempts/pair-01-large_output/shell"
"pair-01-large_output","attempt-01-large_output-shell","large_output","shell","codex","reap","unknown","missing_command_event","10696611545","unknown","unknown","attempts/pair-01-large_output/shell"
"pair-01-large_output","attempt-01-large_output-shell","large_output","shell","io","drain","unknown","missing_command_event","10696614677","unknown","unknown","attempts/pair-01-large_output/shell"
"pair-01-large_output","attempt-01-large_output-transparent","large_output","transparent","codex","start","unknown","unknown","10696705173","unknown","python3 -c 'import sys; sys.stdout.write(""x""*65536); sys.stderr.write(""e""*4096)'","attempts/pair-01-large_output/transparent"
"pair-01-large_output","attempt-01-large_output-transparent","large_output","transparent","codex","exit","unknown","missing_command_event","11122916555","426","unknown","attempts/pair-01-large_output/transparent"
"pair-01-large_output","attempt-01-large_output-transparent","large_output","transparent","codex","reap","unknown","missing_command_event","11122930367","unknown","unknown","attempts/pair-01-large_output/transparent"
"pair-01-large_output","attempt-01-large_output-transparent","large_output","transparent","io","drain","unknown","missing_command_event","11122933883","unknown","unknown","attempts/pair-01-large_output/transparent"
"pair-01-nonzero_exit","attempt-01-nonzero_exit-transparent","nonzero_exit","transparent","codex","start","unknown","unknown","11123018510","unknown","python3 -c 'import sys; print(""expected failure"", file=sys.stderr); sys.exit(7)'","attempts/pair-01-nonzero_exit/transparent"
"pair-01-nonzero_exit","attempt-01-nonzero_exit-transparent","nonzero_exit","transparent","codex","exit","unknown","missing_command_event","11599607289","476","unknown","attempts/pair-01-nonzero_exit/transparent"
"pair-01-nonzero_exit","attempt-01-nonzero_exit-transparent","nonzero_exit","transparent","codex","reap","unknown","missing_command_event","11599620134","unknown","unknown","attempts/pair-01-nonzero_exit/transparent"
"pair-01-nonzero_exit","attempt-01-nonzero_exit-transparent","nonzero_exit","transparent","io","drain","unknown","missing_command_event","11599623643","unknown","unknown","attempts/pair-01-nonzero_exit/transparent"
"pair-01-nonzero_exit","attempt-01-nonzero_exit-shell","nonzero_exit","shell","codex","start","unknown","unknown","11599725236","unknown","python3 -c 'import sys; print(""expected failure"", file=sys.stderr); sys.exit(7)'","attempts/pair-01-nonzero_exit/shell"
"pair-01-nonzero_exit","attempt-01-nonzero_exit-shell","nonzero_exit","shell","codex","exit","unknown","missing_command_event","12026695476","426","unknown","attempts/pair-01-nonzero_exit/shell"
"pair-01-nonzero_exit","attempt-01-nonzero_exit-shell","nonzero_exit","shell","codex","reap","unknown","missing_command_event","12026714806","unknown","unknown","attempts/pair-01-nonzero_exit/shell"
"pair-01-nonzero_exit","attempt-01-nonzero_exit-shell","nonzero_exit","shell","io","drain","unknown","missing_command_event","12026720168","unknown","unknown","attempts/pair-01-nonzero_exit/shell"
"pair-01-background_cleanup","attempt-01-background_cleanup-shell","background_cleanup","shell","codex","start","unknown","unknown","12026863992","unknown","python3 -c 'import subprocess; p=subprocess.Popen([""sh"",""-c"",""sleep 0.1""]); print(""child-started"", flush=True); p.wait(); print(""child-clean"")'","attempts/pair-01-background_cleanup/shell"
"pair-01-background_cleanup","attempt-01-background_cleanup-shell","background_cleanup","shell","codex","exit","unknown","missing_command_event","12454236069","427","unknown","attempts/pair-01-background_cleanup/shell"
"pair-01-background_cleanup","attempt-01-background_cleanup-shell","background_cleanup","shell","codex","reap","unknown","missing_command_event","12454250738","unknown","unknown","attempts/pair-01-background_cleanup/shell"
"pair-01-background_cleanup","attempt-01-background_cleanup-shell","background_cleanup","shell","io","drain","unknown","missing_command_event","12454255911","unknown","unknown","attempts/pair-01-background_cleanup/shell"
"pair-01-background_cleanup","attempt-01-background_cleanup-transparent","background_cleanup","transparent","codex","start","unknown","unknown","12454347173","unknown","python3 -c 'import subprocess; p=subprocess.Popen([""sh"",""-c"",""sleep 0.1""]); print(""child-started"", flush=True); p.wait(); print(""child-clean"")'","attempts/pair-01-background_cleanup/transparent"
"pair-01-background_cleanup","attempt-01-background_cleanup-transparent","background_cleanup","transparent","codex","exit","unknown","missing_command_event","12931665851","477","unknown","attempts/pair-01-background_cleanup/transparent"
"pair-01-background_cleanup","attempt-01-background_cleanup-transparent","background_cleanup","transparent","codex","reap","unknown","missing_command_event","12931679834","unknown","unknown","attempts/pair-01-background_cleanup/transparent"
"pair-01-background_cleanup","attempt-01-background_cleanup-transparent","background_cleanup","transparent","io","drain","unknown","missing_command_event","12931683665","unknown","unknown","attempts/pair-01-background_cleanup/transparent"
"pair-01-signal_exit","attempt-01-signal_exit-transparent","signal_exit","transparent","codex","start","unknown","unknown","12931785106","unknown","python3 -c 'import os,signal; print(""term-start"", flush=True); os.kill(os.getpid(), signal.SIGTERM)'","attempts/pair-01-signal_exit/transparent"
"pair-01-signal_exit","attempt-01-signal_exit-transparent","signal_exit","transparent","codex","exit","unknown","missing_command_event","13383694346","451","unknown","attempts/pair-01-signal_exit/transparent"
"pair-01-signal_exit","attempt-01-signal_exit-transparent","signal_exit","transparent","codex","reap","unknown","missing_command_event","13383709371","unknown","unknown","attempts/pair-01-signal_exit/transparent"
"pair-01-signal_exit","attempt-01-signal_exit-transparent","signal_exit","transparent","io","drain","unknown","missing_command_event","13383712893","unknown","unknown","attempts/pair-01-signal_exit/transparent"
"pair-01-signal_exit","attempt-01-signal_exit-shell","signal_exit","shell","codex","start","unknown","unknown","13383798981","unknown","python3 -c 'import os,signal; print(""term-start"", flush=True); os.kill(os.getpid(), signal.SIGTERM)'","attempts/pair-01-signal_exit/shell"
"pair-01-signal_exit","attempt-01-signal_exit-shell","signal_exit","shell","codex","exit","unknown","missing_command_event","13810228155","426","unknown","attempts/pair-01-signal_exit/shell"
"pair-01-signal_exit","attempt-01-signal_exit-shell","signal_exit","shell","codex","reap","unknown","missing_command_event","13810243592","unknown","unknown","attempts/pair-01-signal_exit/shell"
"pair-01-signal_exit","attempt-01-signal_exit-shell","signal_exit","shell","io","drain","unknown","missing_command_event","13810247146","unknown","unknown","attempts/pair-01-signal_exit/shell"
"pair-01-repeated_recovery","attempt-01-repeated_recovery-shell","repeated_recovery","shell","codex","start","unknown","unknown","13810341250","unknown","python3 -c 'print(""recovery-ok"")'","attempts/pair-01-repeated_recovery/shell"
"pair-01-repeated_recovery","attempt-01-repeated_recovery-shell","repeated_recovery","shell","codex","exit","unknown","missing_command_event","14237506202","427","unknown","attempts/pair-01-repeated_recovery/shell"
"pair-01-repeated_recovery","attempt-01-repeated_recovery-shell","repeated_recovery","shell","codex","reap","unknown","missing_command_event","14237525167","unknown","unknown","attempts/pair-01-repeated_recovery/shell"
"pair-01-repeated_recovery","attempt-01-repeated_recovery-shell","repeated_recovery","shell","io","drain","unknown","missing_command_event","14237528807","unknown","unknown","attempts/pair-01-repeated_recovery/shell"
"pair-01-repeated_recovery","attempt-01-repeated_recovery-transparent","repeated_recovery","transparent","codex","start","unknown","unknown","14237609397","unknown","python3 -c 'print(""recovery-ok"")'","attempts/pair-01-repeated_recovery/transparent"
"pair-01-repeated_recovery","attempt-01-repeated_recovery-transparent","repeated_recovery","transparent","codex","exit","unknown","missing_command_event","14715521143","477","unknown","attempts/pair-01-repeated_recovery/transparent"
"pair-01-repeated_recovery","attempt-01-repeated_recovery-transparent","repeated_recovery","transparent","codex","reap","unknown","missing_command_event","14715533994","unknown","unknown","attempts/pair-01-repeated_recovery/transparent"
"pair-01-repeated_recovery","attempt-01-repeated_recovery-transparent","repeated_recovery","transparent","io","drain","unknown","missing_command_event","14715537467","unknown","unknown","attempts/pair-01-repeated_recovery/transparent"
"pair-02-literal_argv","attempt-02-literal_argv-shell","literal_argv","shell","codex","start","unknown","unknown","14715621530","unknown","python3 -c 'import sys; print(repr(sys.argv[1:]))' 'alpha beta' 'quote""double' 'dollar$' '$(touch SHOULD_NOT_EXIST)'","attempts/pair-02-literal_argv/shell"
"pair-02-literal_argv","attempt-02-literal_argv-shell","literal_argv","shell","codex","exit","unknown","missing_command_event","15167908768","452","unknown","attempts/pair-02-literal_argv/shell"
"pair-02-literal_argv","attempt-02-literal_argv-shell","literal_argv","shell","codex","reap","unknown","missing_command_event","15167923327","unknown","unknown","attempts/pair-02-literal_argv/shell"
"pair-02-literal_argv","attempt-02-literal_argv-shell","literal_argv","shell","io","drain","unknown","missing_command_event","15167926956","unknown","unknown","attempts/pair-02-literal_argv/shell"
"pair-02-literal_argv","attempt-02-literal_argv-transparent","literal_argv","transparent","codex","start","unknown","unknown","15168018180","unknown","python3 -c 'import sys; print(repr(sys.argv[1:]))' 'alpha beta' 'quote""double' 'dollar$' '$(touch SHOULD_NOT_EXIST)'","attempts/pair-02-literal_argv/transparent"
"pair-02-literal_argv","attempt-02-literal_argv-transparent","literal_argv","transparent","codex","exit","unknown","missing_command_event","15644728923","476","unknown","attempts/pair-02-literal_argv/transparent"
"pair-02-literal_argv","attempt-02-literal_argv-transparent","literal_argv","transparent","codex","reap","unknown","missing_command_event","15644742481","unknown","unknown","attempts/pair-02-literal_argv/transparent"
"pair-02-literal_argv","attempt-02-literal_argv-transparent","literal_argv","transparent","io","drain","unknown","missing_command_event","15644746461","unknown","unknown","attempts/pair-02-literal_argv/transparent"
"pair-02-stdin_utf8","attempt-02-stdin_utf8-transparent","stdin_utf8","transparent","codex","start","unknown","unknown","15644850944","unknown","printf '第一行\n\n最后一行\n' | python3 -c 'import sys; print(sys.stdin.read(), end="""")'","attempts/pair-02-stdin_utf8/transparent"
"pair-02-stdin_utf8","attempt-02-stdin_utf8-transparent","stdin_utf8","transparent","codex","exit","unknown","missing_command_event","16046285750","401","unknown","attempts/pair-02-stdin_utf8/transparent"
"pair-02-stdin_utf8","attempt-02-stdin_utf8-transparent","stdin_utf8","transparent","codex","reap","unknown","missing_command_event","16046298289","unknown","unknown","attempts/pair-02-stdin_utf8/transparent"
"pair-02-stdin_utf8","attempt-02-stdin_utf8-transparent","stdin_utf8","transparent","io","drain","unknown","missing_command_event","16046301734","unknown","unknown","attempts/pair-02-stdin_utf8/transparent"
